"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sym","KO","bnum"
"18234_chiQ",3.7253378603533,-1.17807396223488,0.608082184264056,-1.93735977261144,0.0527013803870316,0.0718968668093529,ybfN,NA,b0682
"18235_fur",1950.39519013016,0.779007274281973,0.165273637927872,4.71343938482158,2.43570202936205e-06,6.10633915577539e-06,fur,K03711,b0683
"18236_fldA",1807.55852363467,1.22267844685969,0.0972564013354822,12.5717015031443,3.02150232485607e-36,1.19996806615713e-34,fldA,NA,b0684
"18237_LexA_regulated_protein",361.823761110096,2.24373628528156,0.246586596176715,9.09918186985963,9.10148240719284e-20,8.04661094798462e-19,ybfE,NA,b0685
"18239_seqA",2881.10130559142,0.631434915490121,0.0856716543016069,7.37040647385138,1.70108570523673e-13,8.65064315955753e-13,seqA,K03645,b0687
"18240_pgm",2716.51124505453,-0.267020415443839,0.125496984759886,-2.12770383252419,0.033361646963631,0.0469383135747083,pgm,K01835,b0688
"18246_kdpE",128.301598006237,-0.175000637524142,0.198633683490565,-0.881021961879162,0.378305933212826,0.430237020408405,kdpE,K07667,b0694
"18248_kdpC",45.0332860570907,-0.675380378065243,0.259101348928127,-2.60662625207941,0.00914391073993728,0.0140615025638126,kdpC,K01548,b0696
"18249_kdpB",34.9716068897711,-0.190018393876007,0.477678876740062,-0.397795261898108,0.690781110139001,0.729254994754338,kdpB,K01547,b0697
"18250_kdpA",33.5120424158717,0.433328426276132,0.505704740044077,0.85688029390107,0.391511044552866,0.44384260691947,kdpA,K01546,b0698
"18251_hypothetical_protein",18.2874745490156,-1.50125505212038,0.383195334052746,-3.91772790196275,8.93875223144666e-05,0.000184680083262424,ybfA,NA,b0699
"18258_hypothetical_protein",87.7756983890671,-1.65395003670089,0.355590616165342,-4.65127582537734,3.29887748352234e-06,8.14786916463267e-06,ybgA,NA,b0707
"18262_kipI",351.654376374461,-1.71843642266807,0.122656479727064,-14.0101560593614,1.35107761021544e-44,1.12679872691968e-42,ybgJ,NA,b0711
"18263_kipA",644.157490285655,-1.69064154043138,0.151908939139212,-11.1293091111777,9.03329224360664e-29,1.96533019073946e-27,ybgK,NA,b0712
"18264_LamB-YcsF_family_protein",484.992069530435,-1.41949936941014,0.133617694735346,-10.6235882322451,2.31488144815047e-26,4.02210651616144e-25,ybgL,NA,b0713
"18266_Putative_ammonia_monooxygenase",25.7413666067137,-0.86158220893859,0.277396668375726,-3.10595730649368,0.00189664097355918,0.00326592960484863,abrB,NA,b0715
"18271_gltA",3582.65415907586,-3.18019247845794,0.355425274791579,-8.94756986633213,3.63393957749842e-19,2.99112209597078e-18,gltA,NA,b0720
"18272_hypothetical_protein",807.908458850427,-2.27995575172159,0.432599201757667,-5.27036513811872,1.36152633032377e-07,3.93364766566983e-07,NA,NA,b0026
"18274_sdhD",153.376719425676,-1.63560316089881,0.44465223395649,-3.67838736881024,0.000234713298487527,0.000457718373200149,sdhD,K00242,b0722
"18275_sdhA",1225.05680659584,-2.40168464072884,0.416823357641522,-5.76187633610099,8.31839394219163e-09,2.73490428953528e-08,sdhA,K00239,b0723
"18276_sdhB",734.297847980157,-2.23643312567842,0.396092449286383,-5.64624023938775,1.63994642530218e-08,5.17420675423211e-08,sdhB,K00240,b0724
"18277_sucA",4574.46997523503,-1.80141497555152,0.300307617021622,-5.99856571544045,1.99067958439026e-09,6.8793927073818e-09,sucA,K00164,b0726
"18278_sucB",3386.95233232843,-1.68097734117453,0.235791029324024,-7.12909793894039,1.01028831319084e-12,4.87040724393735e-12,sucB,K00658,b0727
"18279_sucC",2093.67807531892,-2.31337916106034,0.265373268538667,-8.71745362221087,2.84528300286431e-18,2.19043017635893e-17,sucC,NA,b0728
"18280_sucD_2",2365.05616023606,-2.05838063514025,0.435503741302957,-4.72643617017366,2.28494571949013e-06,5.73989376522521e-06,sucD,K01902,b0729
"18284_cydA",7273.43338452514,0.354482539561097,0.19052276763862,1.86057836527691,0.0628037423891766,0.0846176432190198,appC,K00425,b0978
"18285_cydB",3771.94662850594,0.549953691726196,0.214227399398155,2.56714917546132,0.0102538489428171,0.0156338391559588,cydB1,NA,b0734
"18286_cydX",47.1920756065106,-0.24341854564166,0.257491228288958,-0.94534694350246,0.344481779637528,0.394830252336817,ybgT,NA,b4515
"18288_ybgC",445.906027157129,0.327413457942629,0.163802974993933,1.99882485623204,0.0456273073986827,0.0629324824208953,ybgC,NA,b0736
"18290_exbD_2",660.168458212657,0.983311723572413,0.220182607867937,4.46589189352409,7.97358682688353e-06,1.85926507370574e-05,tolR,K03560,b0738
"18292_translocation_protein_TolB",3877.5165980164,0.230561576309486,0.20904478848435,1.1029290803236,0.270057964428306,0.318569083922499,tolB,K03641,b0740
"18293_pal",3080.57557526841,-0.0185851465047177,0.201909487272284,-0.0920469204087213,0.926660760702576,0.93904626297199,pal,K03640,b0741
"18294_tol-pal_system_protein_YbgF",1782.48755953149,0.0928225945594499,0.210219860091863,0.441550072951661,0.658814819560169,0.699641204813049,ygbF,NA,b2754
"18295_nadA",482.695216921156,0.326834434501354,0.393790469273659,0.829970403052658,0.406555517649071,0.458819082164175,nadA,K03517,b0750
"18298_hypothetical_protein",151.904368128854,-3.48553812507584,0.542404321407513,-6.42608841321736,1.30929269441483e-10,5.1426221686435e-10,ybgS,NA,b0753
"18299_aroG_2",2039.20417469597,-0.70424275271621,0.525062597164896,-1.34125484564851,0.179837724829787,0.21948975001177,aroG,K01626,b2601
"18300_gpmA",8775.79483751761,-0.696279811424047,0.269444825409574,-2.58412760521809,0.00976256672927228,0.0149394140407579,gpmA,K01834,b0755
"18303_galK",2381.55742184977,-3.42614600784621,0.245053481210135,-13.9812174506849,2.02985689374488e-44,1.63829095101603e-42,galK,K00849,b0757
"18304_galT",2235.43236246344,-3.00396828201806,0.299194546608338,-10.0401839407535,1.01484736392779e-23,1.35783321098788e-22,galT,K00965,b0758
"18305_galE",2212.90914959498,-2.64246808243875,0.325622309889904,-8.11513217055732,4.85256374937249e-16,3.10514437363938e-15,galE,K01784,b0759
"18306_ylmA",1207.04972196666,-2.83747657889018,0.176567764855383,-16.0701846184337,4.12854944507705e-58,2.06592614231656e-55,modF,K05776,b0760
"18307_modE",240.329078226416,-0.177046918588582,0.126872215669499,-1.39547431763774,0.162872854165264,0.200742798582015,modE,K02019,b0761
"18308_acrZ",18.1670289903136,-1.21452496306464,0.274151276579925,-4.43012696572494,9.41776241931965e-06,2.17172733392975e-05,ybhT,NA,b0762
"18311_cysA_2",262.037958242271,0.0900228917070076,0.141494868394301,0.636227254942862,0.524628311198594,0.572946326765116,modC,K02017,b0765
"18312_ybhA",314.211833933302,0.909451860506879,0.222765407005568,4.08255425620974,4.45434082864516e-05,9.54174722026558e-05,ybhA,NA,b0766
"18313_pgl",579.64321195994,-1.57578302606604,0.216621911004094,-7.2743473583162,3.48099228063023e-13,1.71783879410983e-12,ybhE,K07404,b0767
"18314_oxyR_2",14.326053122294,-1.6427928600521,0.328332814314121,-5.00343793989598,5.63168018583722e-07,1.50378482657041e-06,ybhD,NA,b0768
"18315_galD",7.57727278669674,0.820518520701726,0.781568694627619,1.04983544804423,0.29379377439935,0.344457368110203,ybhH,K09788,b0769
"18317_dmdA",39.4587214889949,-0.246526427668428,0.346848098328816,-0.71076194119628,0.477231768598809,0.528801543416396,ybhJ,K01681,b1276
"18318_ybhC",1050.69423529422,1.30473527053615,0.506872932247953,2.5740874833259,0.0100504856908057,0.0153518407804614,ybhC,K01051,b0772
"18319_putative_kinase_inhibitor_protein",87.8760721016521,0.317210817291902,0.556640749361461,0.569866323397602,0.568768367518602,0.616042621442227,ybhB,NA,b0005
"18321_bioB",708.283650873183,3.26745779717711,0.803767968152703,4.06517543201765,4.79963456061201e-05,0.000102288634332634,bioB,K01012,b0775
"18322_bioF_2",127.392011493625,2.8400269739487,0.642021914902726,4.42356702789344,9.70844925145104e-06,2.2244084273929e-05,bioF,K00652,b0776
"18323_bioC",201.344384433801,3.90863352438008,0.58685654171821,6.6602879009175,2.73291701181107e-11,1.14152894216215e-10,bioC,K02169,b0777
"18324_bioD1_1",173.927926829708,3.10269511995053,0.567952882655236,5.46294457639711,4.68300844364199e-08,1.42022874254452e-07,bioD,K01935,b1593
"18326_Putative_gluconeogenesis_factor",455.1781349307,0.00870884091525766,0.486114990609481,0.0179151869073996,0.985706513558533,0.989661997160293,ybhK,NA,b0780
"18327_moaA",791.049160169929,-0.107314953606451,0.271989567983132,-0.394555402996584,0.693171031857314,0.731161012524031,moaA,K03639,b0781
"18329_moaC",271.645440053333,-1.07423309155913,0.246385899732347,-4.35996172153556,1.30085197541235e-05,2.95347698954781e-05,moaC,K03637,b0783
"18330_moaD",107.153437352829,-0.987812983869255,0.2459458351512,-4.01638427120337,5.909786436718e-05,0.000124884169465105,moaD,K03636,b0784
"18331_moaE",349.033694016218,-0.976462573946945,0.248647815624055,-3.9270908996173,8.59794929712724e-05,0.000178080042561361,moaE,K03635,b0785
"18332_ybhL",495.838389143689,-0.886737834654419,0.143114054069508,-6.19602204982432,5.7908017782297e-10,2.13067441898981e-09,ybhL,NA,b0786
"18336_ybhN",34.5497070003395,-1.70866048654801,0.523757164008803,-3.26231430128808,0.00110506547334075,0.00197915090500971,ybhN,NA,b0788
"18337_ybhO_1",46.6539111622257,-2.3952034477935,0.398623708807497,-6.00868286274009,1.87036577962818e-09,6.48151687067828e-09,ybhO,K06132,b1046
"18338_hypothetical_protein",45.4207869681725,-3.39450945113508,0.46232736626476,-7.34222046719846,2.10078963494109e-13,1.05971283601262e-12,ybhP,NA,b0790
"18339_ybhQ",185.961953228743,-0.691015706213986,0.206266649969766,-3.35010873699299,0.000807798425498707,0.00147794512264594,ybhQ,NA,b0791
"18340_ybhR",151.749191194214,-1.28523004158799,0.191168855509463,-6.72300955175395,1.78008909592544e-11,7.60031214676696e-11,ybhR,K09686,b0792
"18341_ybhS",166.366662790047,-1.02490380544815,0.193173202197155,-5.3056210374466,1.1229002828042e-07,3.26798709635746e-07,ybhS,K09686,b0793
"18344_putative_DNA-binding_transcriptional_regulator",226.86333695905,-0.488865705525661,0.223049040813247,-2.19174090031159,0.0283982206627647,0.0402562878743554,ybiH,NA,b0005
"18345_rhlE",894.325302838254,3.30454799544763,0.258511629639866,12.7829761471513,2.0410703225129e-37,9.11921061951301e-36,rhlE,K11927,b0797
"18350_bhsA_3",208.527876974474,0.782765254653102,0.399500496088275,1.95935990647716,0.050070652581871,0.0687201167086349,ybiJ,NA,b0802
"18352_PKHD-type_hydroxylase",281.97291969451,0.526972424659264,0.530388276260147,0.993559715111034,0.320437264879771,0.371173165152402,ybiX,K07336,b0804
"18353_fiu_1",1666.04308827887,1.82602928013044,0.638939642409162,2.85790575342185,0.00426447031222375,0.00697366321646002,fiu,K02014,b1451
"18354_bhsA_4",75.3847763188907,-2.08078637699463,0.387673872247413,-5.36736294590075,7.98961774290093e-08,2.36009723645078e-07,ybiM,NA,b1111
"18355_rlmF",287.498680768542,1.88821518030007,0.321538410569084,5.87244048683998,4.29425889582000e-09,1.44606134015365e-08,ybiN,K06970,b0807
"18356_ybiO",88.3605734599181,-1.09746085979921,0.41612400750249,-2.63734088880377,0.00835588148473369,0.0129611999223829,ybiO,NA,b0808
"18357_glnQ_3",751.684049132513,0.419566976883436,0.29777153350672,1.40902312569098,0.158828330128836,0.196532384758827,glnQ,K10038,b0809
"18358_glnP",711.754827506355,0.116276853590424,0.299196465967552,0.388630437911103,0.697549547162573,0.734540811027255,glnP,K10037,b0810
"18359_glnH",5448.83499849405,-0.403928812400486,0.264672053442388,-1.52614833015761,0.12697292807497,0.161262063981511,glnH,K10036,b0811
"18362_ompX",4971.39823444833,1.14666157773148,0.304974661535556,3.75985851400901,0.000170009480189746,0.000338463051300701,ompX,K11934,b0814
"18363_ybiP_2",340.985751292053,2.0746387504721,0.257613144670619,8.05331091751822,8.05838504090863e-16,5.065849088531e-15,ybiP,NA,b0815
"18364_mntS",556.614143091058,-1.69677459139586,0.211004411594118,-8.04141761102006,8.88050461688296e-16,5.52712003767193e-15,NA,NA,b0026
"18365_mntR",501.29447135513,-0.451861130961216,0.153836954978577,-2.93727297855148,0.00331112502690364,0.00549730246669735,mntR,K11924,b0817
"18367_ybiS",963.270319592977,0.0843915353080246,0.178475240638147,0.472847298069349,0.636322126896284,0.68008456279133,ybiS,NA,NA
"18368_yheS_2",2029.06246787372,1.94210096924025,0.14633594253509,13.2715239714574,3.38623375987125e-40,2.0172278255233e-38,ybiT,NA,b0820
"18371_ybiV",811.903080254167,-0.848802283235999,0.324809768848706,-2.61322892548643,0.00896912024194121,0.013818188944173,ybiV,K07757,b0822
"18372_bssA",835.917918256278,-4.45491788182442,0.51123198304248,-8.71408290090146,2.93121827600841e-18,2.24280527717417e-17,ybiW,K00656,b3951
"18373_bssD_3",404.820525824834,-3.56490197205842,0.568372423580085,-6.27212338980784,3.56157148063396e-10,1.34202588020274e-09,ybiY,K04069,b3952
"18374_fsaA",82.7880458420251,-3.05700857658842,0.313922901079894,-9.7380871738644,2.07421852140162e-22,2.38059391768204e-21,fsaA,K08313,b0825
"18375_moeB",284.533639541166,0.136522301276884,0.210054608652843,0.649937186108182,0.51573279674174,0.564957730931626,moeB,K03751,b0826
"18380_gsiB",404.791698882474,-1.2688758446759,0.177250450501086,-7.1586607598954,8.14690126173821e-13,3.93504767507124e-12,yliB,K02035,b3020
"18382_gsiD",54.9547238348892,-1.25345502071699,0.272699382428289,-4.59647179819559,4.29705103707065e-06,1.04077654353831e-05,yliD,K02034,b1485
"18383_yliE",227.369265482145,0.804375859447921,0.255180333470857,3.15218594045684,0.00162053043243542,0.00281958772041267,yliE,NA,b0833
"18384_ydeH_1",151.776512661697,0.475506251399875,0.231804206259072,2.05132710520547,0.0402351025684705,0.0560201595026785,yliF,NA,b0834
"18385_rimO",2112.25330205674,3.31065116507829,0.239031565867954,13.8502676542192,1.26738958794011e-43,9.06002499721757e-42,yliG,NA,b0835
"18386_biofilm_formation_regulatory_protein_BssR",1589.16004640558,-4.63476872032129,0.474883525407275,-9.75980102983436,1.6748348664537e-22,1.94001705364221e-21,bssR,NA,b0806
"18387_yliI",73.3104862139867,-1.02967992073596,0.31858481209114,-3.2320433418571,0.00122908412261573,0.00217942485810387,yliI,NA,b0837
"18388_gstB_1",628.810982145589,-1.68668705923882,0.216851083369844,-7.77808915237071,7.3628177419203e-15,4.20588355942571e-14,yliJ,NA,b0838
"18389_dacC",654.025141434161,-1.31017089355021,0.211218310227352,-6.20292290067069,5.54239960912009e-10,2.04831371078559e-09,dacC,K07258,b2010
"18390_deoR_2",375.167377994008,-0.515809305367964,0.153190538249829,-3.36710942634566,0.000759605408525101,0.00140053996472351,deoR,K11534,b0840
"18391_ybjG",180.611336689122,0.452966287464893,0.21771008730644,2.08059393604172,0.0374710894171485,0.0523465470249612,ybjG,NA,b0841
"18393_hypothetical_protein",22.4690654234932,-0.864276911850983,0.26907407159519,-3.21204085821859,0.00131795629898452,0.00232547719327171,ybjH,NA,b0843
"18394_ybjI",258.368612817778,-0.318318497191209,0.213871515408323,-1.48836321930705,0.136655130937158,0.172421148565188,ybjI,NA,NA
"18396_betI_2",62.3530043756886,0.173702007609145,0.1563864501964,1.11072287522992,0.266687652714704,0.314890281780175,NA,NA,b0026
"18397_aspT_2",403.123322738032,-0.219474864101993,0.201045258373784,-1.09166894000526,0.274978642059024,0.323687098859894,ybjL,NA,b0847
"18399_grxA",1247.26687112743,0.624298591906768,0.341951916171199,1.82569116411739,0.067896794883332,0.090746677776761,grxA,K03674,b0849
"18400_hypothetical_protein",396.468496191335,1.16942704573467,0.349044748938579,3.3503642420945,0.000807053589496819,0.00147794512264594,ybjC,NA,b0850
"18402_rimK",293.796901568622,0.650618838087352,0.265964378804092,2.44626307106559,0.0144345634689464,0.0214971891662524,rimK,K05844,b0852
"18403_Putative_bacterial_sensory_transduction_regulator",519.898020382184,0.434910211149621,0.156809744215792,2.77348970451175,0.00554585951914192,0.00890041085111808,ybjN,NA,b0853
"18404_potF_1",1382.96874742894,-2.17328308920854,0.386960493073147,-5.61629191638881,1.95098946363691e-08,6.10171954752442e-08,potF,K11073,b0854
"18407_ydcV_1",147.745374313339,-1.96698381277272,0.407286689033211,-4.82948219457359,1.36888553756676e-06,3.53087795360003e-06,potI,K11074,b0857
"18408_ybjO",126.061999426752,0.500394752222192,0.188270446758457,2.65785077178989,0.00786407058954781,0.0122286542045051,ybjO,NA,b0858
"18410_artJ",2753.3818256624,-3.01860065243297,0.275676210923183,-10.9498046361139,6.65910833569581e-28,1.34363621418636e-26,artJ,K09996,b0860
"18411_artM_2",709.314945524418,0.167544348084663,0.245331933684347,0.682929228040209,0.494651563895328,0.544486675260058,artM,K09998,b0861
"18412_artQ",418.328960054985,-0.455107070599474,0.21631691247372,-2.1038903772943,0.0353880105740375,0.049658330037152,artQ,K09999,b0862
"18413_artI",2130.57079454077,-0.592247647402549,0.33702399377783,-1.75728630108444,0.0788690215791359,0.104120979561296,artI,K09997,b0863
"18414_artP",3124.02354750692,-0.189420225388373,0.24377783237446,-0.777019893660429,0.43714703343286,0.489418763400479,artP,K10000,b0864
"18416_hypothetical_protein",237.423939341423,-1.09626475730534,0.210179209724589,-5.21585726172365,1.82969036096427e-07,5.19030730561166e-07,NA,NA,b0026
"18418_3_beta-hydroxysteroid_dehydrogenase-Delta_5-->4-isomerase",637.497291795504,0.733394461481861,0.171818275472032,4.26843104708753,1.9685265720837e-05,4.38970898694599e-05,ybjS,NA,b0002
"18420_ltaE",422.626416777604,-1.47610353612444,0.162656889255562,-9.0749524528606,1.13727144915434e-19,9.84585870513546e-19,ltaE,K01620,b0870
"18422_hcr",161.768108738397,-2.36976708753557,0.498711041915627,-4.75178387555433,2.01629827366953e-06,5.10605089141818e-06,hcr,K11933,b0872
"18423_hcp",844.954178298107,-1.85631722094777,0.517284533247075,-3.5885805618339,0.00033248325587315,0.000637836883877135,hcp,K00378,b0873
"18424_hypothetical_protein",186.322316608777,-0.401245387010149,0.277042564012579,-1.44831675392641,0.147528484194576,0.184097889004903,ybjE,NA,b0874
"18425_aqpZ",67.6284562624689,-0.474790119804299,0.330532089751171,-1.43644182978339,0.150876657605802,0.187795832695065,aqpZ,K06188,b0875
"18426_recF_2",304.243394491573,-0.806811200829141,0.166362629564991,-4.84971416320367,1.23639512638289e-06,3.20898403133817e-06,ybjD,K07459,b0876
"18428_macA_2",444.467834087839,-1.07860467577665,0.185103079461852,-5.8270487930966,5.64161218374616e-09,1.87953577679533e-08,macA,NA,b0878
"18430_cspD",1292.26501466317,-5.52035069455089,0.43711730957944,-12.6289912880873,1.46139563042148e-36,6.19730824968566e-35,cspD,K03704,b3556
"18431_clpS",2281.47836988919,-0.924765004203163,0.189671186694684,-4.87562196619652,1.08466153715774e-06,2.82395750881234e-06,clpS,K06891,b0881
"18433_infA",5278.26627059933,1.84282548242957,0.164856611036005,11.1783535452339,5.20466037616944e-29,1.1838236601069e-27,infA,K02518,b0884
"18434_aat",314.52600793409,-0.011492579855131,0.148276829436475,-0.0775075910296199,0.938219752673578,0.949221925268618,aat,K00684,b0885
"18435_putative_ABC_transporter_ATP-binding_protein",522.44981441481,0.0620606714018345,0.172877828934017,0.358985717165163,0.719605774148812,0.75427467403449,cydC,K06148,b0005
"18437_trxB",5496.75770964997,0.544072228719436,0.219868772343089,2.47453161684302,0.0133411011693613,0.0200356753455834,trxB,K00384,b0888
"18440_lolA",1055.0061056693,0.151283887320043,0.158707909880117,0.953222101118452,0.340477550692151,0.390947605246334,lolA,K03634,b0891
"18442_serS",8966.48246900084,-0.632768031893152,0.196792047306511,-3.21541464989992,0.00130256222619389,0.00230318776674,serS,K01875,b0893
"18444_dmsB_1",49.5641916747687,-1.69285366244083,0.258372916042428,-6.5519780028447,5.67799073992201e-11,2.3099728180951e-10,dmsB_2,K07307,b0895
"18445_dmsC_1",54.5160396840928,-1.86922947028426,0.286666011687666,-6.52058281789214,7.0034724875272e-11,2.82624002641824e-10,dmsC,K07308,b0896
"18446_nicotinamidase-pyrazinamidase",333.471299077499,-4.71072940013943,0.626086525850059,-7.52408685643492,5.30900449411261e-14,2.80234794182906e-13,ycaC,NA,b0897
"18447_ycaD",393.09999190012,-1.74789686745538,0.610953504970473,-2.86093271130322,0.00422396692489156,0.00691646940188395,ycaD,K08219,b0898
"18451_pflA_2",617.557973747048,-0.0250867730234438,0.537733757841472,-0.0466527768763209,0.962789967926117,0.969766706824132,pflA,K04069,b3952
"18454_ycaO",1371.77950410826,2.75032298574506,0.241940937197578,11.3677454406943,6.05309143179605e-30,1.45623411176478e-28,ycaO,K09136,b0905
"18455_hypothetical_protein",199.050106904872,-1.30920863104571,0.456259103227053,-2.86944111752701,0.00411197886168317,0.00674634171274183,ycaP,NA,b0906
"18456_serC",2285.13881044567,-1.43238605919536,0.182710046794192,-7.83966773764128,4.51740147785451e-15,2.6656930418849e-14,serC,K00831,b0907
"18459_cmk",3744.54138701381,2.30142284887682,0.156539246630744,14.7018904103044,6.26850016846106e-49,8.25462495867872e-47,cmk,K00945,b0910
"18460_rpsA",36717.2158793701,2.27681167841228,0.176176535402607,12.923467209803,3.31843946390902e-38,1.62798736052949e-36,rpsA,K02945,b0911
"18463_msbA",1524.96038935474,1.53746809825769,0.161295644030536,9.5319877204286,1.54300043879246e-21,1.62209541926837e-20,msbA,K11085,b0914
"18465_hypothetical_protein",100.774261650156,-0.0278215633272195,0.168780154538371,-0.1648390677406,0.869070653027421,0.889695079326763,ycaQ,K09927,b0916
"18466_hypothetical_protein",71.0541804056998,0.41051542033956,0.25381962715511,1.61735097061148,0.105802542693206,0.136382257505616,ycaR,K09791,b0917
"18467_kdsB",793.616414998719,0.565191090890619,0.154884297548752,3.64911808256558,0.000263142135355668,0.000511165856102393,kdsB,K00979,b0918
"18469_hypothetical_protein",158.984900697861,0.775580042554328,0.178713140290708,4.33980423203751,1.42609705472338e-05,3.22612552524223e-05,ycbC,NA,b0920
"18470_putative_S-adenosyl-L-methionine-dependent_methyltransferase",1199.02084649823,0.764568067726337,0.081021094730348,9.43665437095056,3.8487203333299e-21,3.8828622072546e-20,smtA,K06219,b0921
"18471_mukF",747.869702420957,0.936015374333855,0.0980905643118655,9.54235895063181,1.39619667347947e-21,1.47395952617959e-20,mukF,K03633,b0922
"18472_mukE",537.791010471515,0.463151363005655,0.126182043355656,3.67050136999461,0.000242075172292928,0.000471707228253042,mukE,K03804,b0923
"18473_mukB",3664.9692405184,0.505390608593429,0.173776266886466,2.90828326358062,0.00363418990302521,0.00600577485955685,mukB,K03632,b0924
"18475_Peptidase_M15",2105.25034873454,-0.81842977594744,0.177543171061953,-4.60975080625237,4.03151909427588e-06,9.84083977939341e-06,ycbK,NA,b0926
"18476_putative_metallo-hydrolase",1152.18647231962,-0.353617638215823,0.213562352004665,-1.65580513089732,0.0977612883938011,0.12666946844189,ycbL,NA,b0005
"18477_aspC",4215.58960026879,-1.11041741899768,0.184323790396663,-6.02427617513761,1.69868097138743e-09,5.91935903957011e-09,aspC,K00813,b0928
"18480_pncB",1439.48481850887,0.59705866507236,0.221521197587313,2.69526650982026,0.00703323513860947,0.0110534888924629,pncB,K00763,b0931
"18481_pepN",1379.26107093472,-0.789730034432917,0.150147620080711,-5.25969065649128,1.44297946122367e-07,4.14980989882945e-07,pepN,K01256,b0932
"18484_ssuD",11.3564469561385,-0.381176234257216,0.408220228616318,-0.933751459473801,0.350432113646333,0.401272836770309,ssuD,K04091,b0935
"18486_ssuE",7.38314401548892,-0.0447012538345084,0.490927993124094,-0.0910546036498045,0.927449203774137,0.939464740017364,ssuE,K00299,b0937
"18494_pyrD",472.608872930534,1.97136371378337,0.211719441366985,9.31120779960068,1.26386845557964e-20,1.20235698701911e-19,pyrD,K00226,b0945
"18495_zapC",408.349971940255,-1.33132438066869,0.227559528522071,-5.85044444992145,4.9026118416922e-09,1.64648789636428e-08,ycbW,NA,b0946
"18497_rlmL",1599.63724154074,1.55395167591224,0.144630510151341,10.7442867641564,6.30473213727527e-27,1.14307534836686e-25,rlmL,K12297,b0948
"18498_uup",1709.12622132422,1.42321382541516,0.195844216128322,7.26707100955501,3.67365718637357e-13,1.80579376823314e-12,uup,NA,b0949
"18499_pqiA",499.604295204496,1.06656356061456,0.155986316049583,6.83754567468295,8.05614078736817e-12,3.59295262923265e-11,pqiA,NA,b0950
"18500_pqiB_2",1298.63826088042,1.03576420054375,0.169481558722029,6.11136815328992,9.87805932909962e-10,3.54589733736115e-09,pqiB,K06192,b0951
"18501_hypothetical_protein",312.637904671245,0.513753689923241,0.189665540586338,2.70873500971767,0.00675402599650263,0.0106481241608378,ymbA,K09857,b0952
"18502_rmf",1103.30278415343,-5.4961962628236,0.454223399016839,-12.1002050416602,1.05347714559341e-33,3.29474977284338e-32,rmf,NA,b0953
"18503_fabA",1002.18224034306,1.64124180916364,0.243277839030777,6.7463679211488,1.51591931969103e-11,6.53936230666718e-11,fabA,K01716,b0954
"18504_lon_2",2342.70817913681,1.21216165316328,0.140134876285482,8.64996412951386,5.15156207012344e-18,3.83607389864549e-17,ycbZ,K04770,b0955
"18505_matP",234.916087934426,-0.469283972954323,0.158543171610901,-2.95997593706557,0.00307663071964649,0.00513182004037035,ycbG,K09911,b0956
"18506_ompA",49998.5590720133,-0.164643200143514,0.173481662545922,-0.949052468873657,0.34259392703096,0.393016967185448,ompA,K03286,b0957
"18509_yccS_2",286.20275801663,1.53240014162086,0.150875501470548,10.156719458659,3.09309102516072e-24,4.3477043510967e-23,yccS,NA,b0960
"18510_yccF",214.534192582611,1.05532883188176,0.227310200175137,4.64268137139757,3.43916509034211e-06,8.46095482402749e-06,yccF,NA,b0961
"18511_helD",623.569964919758,-0.634415870001728,0.0792454508106957,-8.00570712276271,1.18782121631844e-15,7.37451286160976e-15,helD,K03658,b0962
"18513_hypothetical_protein",22.6303132201348,-1.82283254949211,0.341034176305016,-5.34501430103532,9.04099151282088e-08,2.66124244295033e-07,NA,K09909,b0964
"18514_hypothetical_protein",326.21837294318,-1.04053980372189,0.250834856072695,-4.14830626019665,3.34944128640419e-05,7.23063166400629e-05,yccU,NA,b0965
"18515_hspQ",95.8500703162903,-0.74927772844618,0.254165563579346,-2.94799074231104,0.00319846642983211,0.0053208530634574,yccV,K11940,b0966
"18516_rlmI",912.580124874549,1.66090422119472,0.141087044820426,11.7721951247097,5.4293104712771e-32,1.49276206583904e-30,yccW,K06969,b0967
"18517_yccX",63.1088172861851,-1.89749985517627,0.2946012906099,-6.44090815504563,1.18760726488181e-10,4.67935964840045e-10,yccX,K01512,b0968
"18518_tusE",295.605985836535,1.42825181315516,0.176564289142185,8.08913184027269,6.00914993628972e-16,3.82567255485926e-15,yccK,K11179,b0969
"18520_hyaA",21.4458741406961,-0.981046567106676,0.704411175105862,-1.39271863050617,0.16370489253682,0.201569705279096,hyaA,K06282,b2997
"18523_hybD_2",30.1954523579833,-1.28377104413338,0.262740442557973,-4.88608084707065,1.02862973305346e-06,2.68646303977009e-06,hyaD,K03605,b2993
"18524_hyaE",13.4826376996913,-1.10198842409834,0.352814597411323,-3.12342072063873,0.00178762016840018,0.00308456942161189,hyaE,K03619,b0976
"18527_appB",73.5374674910453,-1.21112929559499,0.203758084417663,-5.9439570167553,2.78222584923908e-09,9.45805580814698e-09,appB,K00426,b0979
"18529_appA_2",56.7583812469633,-1.51656080987447,0.293224878051278,-5.17200593603542,2.31594225375624e-07,6.48152966319698e-07,appA,K01093,b0980
"18538_cspG_2",1272.57006515867,4.11395372077524,0.410226597492723,10.0284909509024,1.14249315203841e-23,1.504483087579e-22,cspG,NA,b0990
